Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_log,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
1411,407,2023-02-28 18:00:00,4860.0,Loan Payment,8.488999457045455,9.0,Very satisfied,6
1412,367,2023-02-28 19:00:00,1580.0,Loan Payment,7.3658128372094716,9.0,Very satisfied,8
1413,60,2023-02-28 20:00:00,846.0,Purchase,6.741700694652055,10.0,Good service,3
1414,329,2023-02-28 21:00:00,4999.0,Purchase,8.517193191416238,10.0,Very satisfied,3
1415,728,2023-02-28 22:00:00,3948.0,Bill Payment,8.28121766128665,10.0,Good service,10
1416,469,2023-02-28 23:00:00,2296.0,Loan Payment,7.739359202689098,7.0,Excellent,1
1417,745,2023-03-01 00:00:00,3415.0,Purchase,8.13622555490846,10.0,Unsatisfactory,2
1418,567,2023-03-01 01:00:00,2680.0,Loan Payment,7.893945138235959,8.0,Unsatisfactory,3
1419,885,2023-03-01 02:00:00,4122.0,Loan Payment,8.3243363327069,10.0,Good service,10
1420,720,2023-03-01 03:00:00,4757.0,Bill Payment,8.467582690862903,9.0,Good service,6
1421,63,2023-03-01 04:00:00,4365.0,Bill Payment,8.38160253710989,8.0,Unsatisfactory,3
1422,184,2023-03-01 05:00:00,1637.0,Investment,7.401231264413015,10.0,Good service,7
1423,311,2023-03-01 06:00:00,1876.0,Loan Payment,7.537430036586509,7.0,Very satisfied,3
1424,793,2023-03-01 07:00:00,214.0,Investment,5.3706380281276624,8.0,Excellent,4
1425,538,2023-03-01 08:00:00,3589.0,Investment,8.185907481482324,10.0,Good service,5
1426,177,2023-03-01 09:00:00,3184.0,Investment,8.066207568006263,10.0,Good service,7
1427,575,2023-03-01 10:00:00,801.0,Loan Payment,6.687108607866515,10.0,Unsatisfactory,1
1428,429,2023-03-01 11:00:00,4102.0,Loan Payment,8.319473692442186,10.0,Unsatisfactory,9
1429,73,2023-03-01 12:00:00,3757.0,Investment,8.231642179973411,10.0,Good service,3
1430,847,2023-03-01 13:00:00,1115.0,Loan Payment,7.017506142941256,9.0,Needs improvement,4
1431,167,2023-03-01 14:00:00,1100.0,Investment,7.00397413672268,8.0,Needs improvement,1
1432,225,2023-03-01 15:00:00,1617.0,Purchase,7.388946097618437,10.0,Good service,1
1433,577,2023-03-01 16:00:00,1849.0,Loan Payment,7.52294091807237,8.0,Unsatisfactory,1
1434,581,2023-03-01 17:00:00,3407.0,Bill Payment,8.133880887949207,8.0,Very satisfied,2
1435,952,2023-03-01 18:00:00,76.0,Bill Payment,4.343805421853684,9.0,Very satisfied,10
1436,9,2023-03-01 19:00:00,4789.0,Investment,8.474285690404962,10.0,Good service,9
1437,236,2023-03-01 20:00:00,1288.0,Purchase,7.161622002939187,10.0,Good service,10
1438,710,2023-03-01 21:00:00,4168.0,Loan Payment,8.335431477880796,10.0,Excellent,3
1439,924,2023-03-01 22:00:00,823.0,Investment,6.714170529909472,8.0,Unsatisfactory,9
1440,685,2023-03-01 23:00:00,412.0,Purchase,6.023447592961033,9.0,Unsatisfactory,2
1441,794,2023-03-02 00:00:00,2012.0,Purchase,7.607381425639791,9.0,Good service,9
1442,28,2023-03-02 01:00:00,4176.0,Loan Payment,8.337348564497175,6.0,Good service,2
1443,808,2023-03-02 02:00:00,2935.0,Bill Payment,7.984803389734406,8.0,Needs improvement,4
1444,911,2023-03-02 03:00:00,3003.0,Bill Payment,8.007700012884026,9.0,Very satisfied,7
1445,646,2023-03-02 04:00:00,1096.0,Purchase,7.00033446027523,7.0,Good service,3
1446,27,2023-03-02 05:00:00,4350.0,Bill Payment,8.37816098272068,10.0,Needs improvement,5
1447,550,2023-03-02 06:00:00,2576.0,Purchase,7.854381210652365,9.0,Very satisfied,8
1448,196,2023-03-02 07:00:00,4498.0,Purchase,8.411610428841172,10.0,Needs improvement,10
1449,203,2023-03-02 08:00:00,781.0,Purchase,6.661854740545311,10.0,Very satisfied,10
1450,85,2023-03-02 09:00:00,3682.0,Bill Payment,8.211482916445066,10.0,Needs improvement,10
1451,832,2023-03-02 10:00:00,3258.0,Investment,8.089175678837561,8.0,Excellent,1
1452,30,2023-03-02 11:00:00,1679.0,Bill Payment,7.426549072397305,9.0,Good service,10
1453,466,2023-03-02 12:00:00,1566.0,Investment,7.356918242356021,10.0,Very satisfied,9
1454,99,2023-03-02 13:00:00,2968.0,Bill Payment,7.99598047476376,9.0,Unsatisfactory,4
1455,899,2023-03-02 14:00:00,1161.0,Loan Payment,7.057897937411856,9.0,Needs improvement,5
1456,190,2023-03-02 15:00:00,1227.0,Loan Payment,7.113142108707088,10.0,Good service,2
1457,12,2023-03-02 16:00:00,2241.0,Bill Payment,7.715123603632105,10.0,Very satisfied,5
1458,603,2023-03-02 17:00:00,4352.0,Loan Payment,8.378620541552298,9.0,Very satisfied,1
1459,30,2023-03-02 18:00:00,3954.0,Loan Payment,8.282735880201754,9.0,Good service,10
1460,725,2023-03-02 19:00:00,2052.0,Loan Payment,7.627057417018934,10.0,Unsatisfactory,5
1461,38,2023-03-02 20:00:00,715.0,Loan Payment,6.573680166960646,9.0,Very satisfied,3
1462,853,2023-03-02 21:00:00,0.0,Investment,0.0,9.0,Very satisfied,7
1463,572,2023-03-02 22:00:00,2123.0,Purchase,7.66105638236183,9.0,Very satisfied,5
1464,294,2023-03-02 23:00:00,2987.0,Investment,8.002359546252707,9.0,Very satisfied,2
1465,360,2023-03-03 00:00:00,4359.0,Purchase,8.38022733634308,10.0,Very satisfied,2
1466,655,2023-03-03 01:00:00,4388.0,Purchase,8.386856689688234,10.0,Unsatisfactory,2
1467,914,2023-03-03 02:00:00,432.0,Bill Payment,6.07073772800249,10.0,Needs improvement,1
1468,180,2023-03-03 03:00:00,2031.0,Bill Payment,7.616775808698373,5.0,Good service,9
1469,797,2023-03-03 04:00:00,3803.0,Bill Payment,8.24380842366528,2.0,Very satisfied,4
1470,112,2023-03-03 05:00:00,4141.0,Bill Payment,8.328934041955529,10.0,Very satisfied,3
1471,742,2023-03-03 06:00:00,540.0,Bill Payment,6.293419278846481,9.0,Needs improvement,5
1472,444,2023-03-03 07:00:00,100.0,Investment,4.61512051684126,10.0,Unsatisfactory,4
1473,21,2023-03-03 08:00:00,3382.0,Investment,8.12651816878071,10.0,Unsatisfactory,6
1474,145,2023-03-03 09:00:00,1952.0,Loan Payment,7.577121930876679,8.0,Good service,2
1475,499,2023-03-03 10:00:00,3815.0,Investment,8.246958032568177,10.0,Needs improvement,8
1476,146,2023-03-03 11:00:00,1250.0,Investment,7.1316985104669115,5.0,Unsatisfactory,9
1477,441,2023-03-03 12:00:00,1768.0,Bill Payment,7.478169694159785,9.0,Excellent,2
1478,887,2023-03-03 13:00:00,107.0,Loan Payment,4.68213122712422,9.0,Good service,4
1479,421,2023-03-03 14:00:00,1489.0,Investment,7.306531398939505,9.0,Needs improvement,7
1480,316,2023-03-03 15:00:00,4636.0,Investment,8.441822884391462,10.0,Excellent,1
1481,166,2023-03-03 16:00:00,1842.0,Loan Payment,7.519149957669823,6.0,Needs improvement,10
1482,652,2023-03-03 17:00:00,2595.0,Purchase,7.86172707782398,7.0,Good service,9
1483,203,2023-03-03 18:00:00,3657.0,Bill Payment,8.204671828950811,10.0,Very satisfied,10
1484,496,2023-03-03 19:00:00,89.0,Investment,4.499809670330265,5.0,Needs improvement,7
1485,756,2023-03-03 20:00:00,4719.0,Investment,8.459564078579602,9.0,Good service,1
1486,625,2023-03-03 21:00:00,2233.0,Loan Payment,7.711548979629146,9.0,Needs improvement,2
1487,468,2023-03-03 22:00:00,2579.0,Investment,7.855544677915663,9.0,Good service,7
1488,713,2023-03-03 23:00:00,1782.0,Bill Payment,7.48605261786314,8.0,Very satisfied,1
1489,385,2023-03-04 00:00:00,4528.0,Investment,8.418256443556213,10.0,Needs improvement,4
1490,314,2023-03-04 01:00:00,1133.0,Purchase,7.033506484287697,9.0,Very satisfied,9
1491,771,2023-03-04 02:00:00,3821.0,Bill Payment,8.248529124800218,9.0,Excellent,3
1492,255,2023-03-04 03:00:00,3484.0,Purchase,8.156223323194624,8.0,Good service,9
1493,959,2023-03-04 04:00:00,2633.0,Loan Payment,7.876258882303226,10.0,Good service,6
1494,917,2023-03-04 05:00:00,1413.0,Bill Payment,7.254177846456518,10.0,Good service,2
1495,23,2023-03-04 06:00:00,2588.0,Investment,7.859026979751538,8.0,Good service,6
1496,905,2023-03-04 07:00:00,341.0,Bill Payment,5.834810737062605,7.0,Good service,7
1497,758,2023-03-04 08:00:00,4758.0,Bill Payment,8.46779284112111,10.0,Good service,10
1498,339,2023-03-04 09:00:00,3618.0,Bill Payment,8.193953023563742,10.0,Very satisfied,9
1499,493,2023-03-04 10:00:00,749.0,Purchase,6.620073206530356,5.0,Very satisfied,6
1500,823,2023-03-04 11:00:00,4616.0,Loan Payment,8.43750042250699,8.0,Unsatisfactory,4
1501,511,2023-03-04 12:00:00,51.0,Bill Payment,3.9512437185814275,10.0,Needs improvement,3
1502,366,2023-03-04 13:00:00,4990.0,Investment,8.515391569469609,10.0,Needs improvement,4
1503,372,2023-03-04 14:00:00,3888.0,Bill Payment,8.265907334155747,8.0,Excellent,9
1504,915,2023-03-04 15:00:00,1959.0,Bill Payment,7.580699752224563,10.0,Needs improvement,2
1505,830,2023-03-04 16:00:00,3470.0,Loan Payment,8.152198015861787,8.0,Needs improvement,4
1506,599,2023-03-04 17:00:00,2138.0,Investment,7.668093709082406,6.0,Needs improvement,6
1507,219,2023-03-04 18:00:00,4507.0,Investment,8.413608875159667,9.0,Good service,3
1508,475,2023-03-04 19:00:00,2164.0,Purchase,7.68017564043659,10.0,Good service,9
1509,423,2023-03-04 20:00:00,1247.0,Investment,7.129297548929373,6.0,Unsatisfactory,10
1510,356,2023-03-04 21:00:00,1776.0,Investment,7.482681828154651,9.0,Good service,2
1511,460,2023-03-04 22:00:00,1851.0,Investment,7.524021415206125,8.0,Unsatisfactory,6
1512,503,2023-03-04 23:00:00,515.0,Bill Payment,6.246106765481563,15.5,Excellent,8
1513,27,2023-03-05 00:00:00,1851.0,Purchase,7.524021415206125,10.0,Needs improvement,5
1514,942,2023-03-05 01:00:00,4825.0,Investment,8.481773246184977,5.0,Needs improvement,8
1515,802,2023-03-05 02:00:00,1404.0,Investment,7.247792581767846,10.0,Unsatisfactory,9
1516,801,2023-03-05 03:00:00,266.0,Investment,5.58724865840025,8.0,Unsatisfactory,7
1517,860,2023-03-05 04:00:00,1730.0,Bill Payment,7.456454555176209,7.0,Very satisfied,10
1518,223,2023-03-05 05:00:00,1081.0,Bill Payment,6.9865664594064265,8.0,Good service,8
1519,864,2023-03-05 06:00:00,1632.0,Purchase,7.398174092970465,10.0,Good service,4
1520,690,2023-03-05 07:00:00,2076.0,Loan Payment,7.638679823876112,10.0,Very satisfied,7
1521,148,2023-03-05 08:00:00,1079.0,Purchase,6.984716320118265,10.0,Unsatisfactory,1
1522,424,2023-03-05 09:00:00,460.0,Bill Payment,6.133398042996649,8.0,Unsatisfactory,10
1523,739,2023-03-05 10:00:00,907.0,Investment,6.811244378601294,7.0,Needs improvement,1
1524,351,2023-03-05 11:00:00,4846.0,Investment,8.486115235845377,10.0,Needs improvement,10
1525,186,2023-03-05 12:00:00,3738.0,Purchase,8.226573474977114,7.0,Needs improvement,3
1526,415,2023-03-05 13:00:00,91.0,Investment,4.5217885770490405,6.0,Excellent,5
1527,806,2023-03-05 14:00:00,746.0,Bill Payment,6.616065185132817,10.0,Good service,2
1528,982,2023-03-05 15:00:00,4184.0,Purchase,8.339261982923576,9.0,Unsatisfactory,8
1529,429,2023-03-05 16:00:00,3954.0,Loan Payment,8.282735880201754,10.0,Unsatisfactory,9
1530,41,2023-03-05 17:00:00,2217.0,Bill Payment,7.704361167910313,3.0,Excellent,10
1531,905,2023-03-05 18:00:00,3958.0,Bill Payment,8.28374674710613,7.0,Good service,7
1532,393,2023-03-05 19:00:00,2012.0,Investment,7.607381425639791,1.0,Excellent,3
1533,703,2023-03-05 20:00:00,0.0,Bill Payment,0.0,10.0,Good service,1
1534,79,2023-03-05 21:00:00,1189.0,Bill Payment,7.0817085861055755,8.0,Good service,7
1535,717,2023-03-05 22:00:00,2945.0,Loan Payment,7.988203597022576,10.0,Good service,6
1536,896,2023-03-05 23:00:00,2525.0,Investment,7.8343923029104365,10.0,Unsatisfactory,10
1537,790,2023-03-06 00:00:00,4958.0,Bill Payment,8.508959386489133,10.0,Good service,1
1538,784,2023-03-06 01:00:00,471.0,Investment,6.156978985585555,9.0,Needs improvement,8
1539,544,2023-03-06 02:00:00,2911.0,Bill Payment,7.976595409316577,5.0,Good service,5
1540,450,2023-03-06 03:00:00,0.0,Loan Payment,0.0,7.0,Very satisfied,10
1541,474,2023-03-06 04:00:00,1664.0,Investment,7.417580402414544,8.0,Good service,4
1542,142,2023-03-06 05:00:00,4571.0,Investment,8.427706024914702,9.0,Unsatisfactory,2
1543,251,2023-03-06 06:00:00,1808.0,Loan Payment,7.500529485395295,10.0,Unsatisfactory,2
1544,294,2023-03-06 07:00:00,669.0,Purchase,6.507277712385012,9.0,Very satisfied,2
1545,610,2023-03-06 08:00:00,3247.0,Bill Payment,8.085794701281568,10.0,Very satisfied,8
1546,136,2023-03-06 09:00:00,2132.0,Bill Payment,7.665284718471351,5.0,Needs improvement,2
1547,484,2023-03-06 10:00:00,3829.0,Purchase,8.250620082174692,6.0,Needs improvement,4
1548,789,2023-03-06 11:00:00,3353.0,Investment,8.117908942383155,5.0,Good service,10
1549,312,2023-03-06 12:00:00,2560.0,Investment,7.848153086199526,8.0,Excellent,7
1550,814,2023-03-06 13:00:00,4900.0,Loan Payment,8.497194544909547,10.0,Needs improvement,2
1551,555,2023-03-06 14:00:00,1596.0,Loan Payment,7.3758821482150125,10.0,Very satisfied,5
1552,632,2023-03-06 15:00:00,4692.0,Loan Payment,8.453827315794417,8.0,Needs improvement,2
1553,732,2023-03-06 16:00:00,2757.0,Purchase,7.922261058353247,10.0,Unsatisfactory,1
1554,46,2023-03-06 17:00:00,644.0,Purchase,6.4692503167957724,7.0,Very satisfied,9
1555,236,2023-03-06 18:00:00,2892.0,Investment,7.970049304976135,10.0,Good service,10
1556,48,2023-03-06 19:00:00,2821.0,Loan Payment,7.945201132412759,10.0,Unsatisfactory,1
1557,198,2023-03-06 20:00:00,4463.0,Investment,8.403800504061147,10.0,Needs improvement,7
1558,84,2023-03-06 21:00:00,4025.0,Purchase,8.300528606199737,6.0,Good service,6
1559,543,2023-03-06 22:00:00,2749.0,Bill Payment,7.919356190660617,9.0,Excellent,3
1560,161,2023-03-06 23:00:00,1894.0,Investment,7.546974117516527,9.0,Excellent,5
1561,428,2023-03-07 00:00:00,1528.0,Purchase,7.332369205929062,7.0,Good service,1
1562,71,2023-03-07 01:00:00,631.0,Loan Payment,6.448889394146858,4.0,Good service,6
1563,520,2023-03-07 02:00:00,4587.0,Bill Payment,8.431199478249262,7.0,Very satisfied,5
1564,969,2023-03-07 03:00:00,1547.0,Bill Payment,7.344719054149673,7.0,Very satisfied,7
1565,898,2023-03-07 04:00:00,2347.0,Bill Payment,7.761319180947987,10.0,Good service,2
1566,913,2023-03-07 05:00:00,2004.0,Loan Payment,7.60339933974067,9.0,Needs improvement,6
1567,52,2023-03-07 06:00:00,2080.0,Bill Payment,7.640603826393634,8.0,Unsatisfactory,4
1568,45,2023-03-07 07:00:00,4911.0,Purchase,8.499436469826978,4.0,Needs improvement,3
1569,293,2023-03-07 08:00:00,4940.0,Investment,8.50532301884575,8.0,Needs improvement,4
1570,938,2023-03-07 09:00:00,2375.0,Bill Payment,7.773173680482536,9.0,Good service,10
1571,812,2023-03-07 10:00:00,2855.0,Bill Payment,7.957177323459475,7.0,Very satisfied,6
1572,465,2023-03-07 11:00:00,3048.0,Purchase,8.022568946988255,8.0,Unsatisfactory,1
1573,885,2023-03-07 12:00:00,864.0,Loan Payment,6.762729506931879,10.0,Good service,10
1574,550,2023-03-07 13:00:00,2738.0,Bill Payment,7.915348169263078,9.0,Very satisfied,8
1575,867,2023-03-07 14:00:00,925.0,Purchase,6.8308742346461795,10.0,Very satisfied,1
1576,380,2023-03-07 15:00:00,4948.0,Purchase,8.506940814951886,10.0,Good service,1
1577,743,2023-03-07 16:00:00,141.0,Loan Payment,4.955827057601261,10.0,Very satisfied,3
1578,478,2023-03-07 17:00:00,1126.0,Loan Payment,7.027314514039777,7.0,Good service,3
1579,262,2023-03-07 18:00:00,3603.0,Investment,8.189799618728228,10.0,Excellent,8
1580,580,2023-03-07 19:00:00,870.0,Bill Payment,6.769641976852503,7.0,Good service,6
1581,179,2023-03-07 20:00:00,303.0,Investment,5.717027701406222,9.0,Needs improvement,4
1582,357,2023-03-07 21:00:00,2698.0,Purchase,7.900636613018005,10.0,Needs improvement,9
1583,419,2023-03-07 22:00:00,1009.0,Bill Payment,6.917705609835305,10.0,Good service,7
1584,698,2023-03-07 23:00:00,2306.0,Purchase,7.7437032581737535,10.0,Good service,8
1585,953,2023-03-08 00:00:00,3695.0,Purchase,8.215006432761575,7.0,Unsatisfactory,9
1586,201,2023-03-08 01:00:00,296.0,Purchase,5.6937321388027,10.0,Unsatisfactory,8
1587,902,2023-03-08 02:00:00,459.0,Loan Payment,6.131226489483141,6.0,Unsatisfactory,9
1588,13,2023-03-08 03:00:00,2348.0,Loan Payment,7.761744984658913,10.0,Excellent,6
1589,443,2023-03-08 04:00:00,3250.0,Bill Payment,8.086717920303906,10.0,Unsatisfactory,1
1590,726,2023-03-08 05:00:00,2713.0,Purchase,7.906178840394815,9.0,Good service,3
1591,732,2023-03-08 06:00:00,3126.0,Purchase,8.047829357457841,10.0,Unsatisfactory,1
1592,286,2023-03-08 07:00:00,4581.0,Bill Payment,8.42989086301344,7.0,Excellent,4
1593,756,2023-03-08 08:00:00,262.0,Investment,5.572154032177765,9.0,Good service,1
1594,868,2023-03-08 09:00:00,1429.0,Purchase,7.265429723253953,9.0,Needs improvement,5
1595,258,2023-03-08 10:00:00,2346.0,Loan Payment,7.760893195851024,4.0,Good service,1
1596,570,2023-03-08 11:00:00,1245.0,Investment,7.1276936993473985,10.0,Unsatisfactory,5
1597,548,2023-03-08 12:00:00,1009.0,Investment,6.917705609835305,9.0,Needs improvement,6
1598,840,2023-03-08 13:00:00,3770.0,Investment,8.235095497258357,10.0,Needs improvement,3
1599,941,2023-03-08 14:00:00,4126.0,Investment,8.325306029752582,7.0,Excellent,2
1600,490,2023-03-08 15:00:00,4421.0,Investment,8.394347361417392,8.0,Excellent,8
1601,498,2023-03-08 16:00:00,2621.0,Investment,7.871692664323645,9.0,Good service,3
1602,905,2023-03-08 17:00:00,1456.0,Bill Payment,7.284134806195205,7.0,Good service,7
1603,894,2023-03-08 18:00:00,2180.0,Bill Payment,7.687538766201629,10.0,Good service,10
1604,705,2023-03-08 19:00:00,2931.0,Investment,7.983440063006542,10.0,Good service,2
1605,333,2023-03-08 20:00:00,3693.0,Loan Payment,8.214465160759186,6.0,Good service,2
1606,562,2023-03-08 21:00:00,2271.0,Bill Payment,7.7284157798410416,9.0,Good service,2
1607,975,2023-03-08 22:00:00,1955.0,Bill Payment,7.578656850594762,9.0,Needs improvement,3
1608,32,2023-03-08 23:00:00,4944.0,Investment,8.506132244056813,10.0,Needs improvement,4
1609,610,2023-03-09 00:00:00,1863.0,Loan Payment,7.530479995245536,10.0,Very satisfied,8
1610,43,2023-03-09 01:00:00,609.0,Investment,6.413458957167357,10.0,Good service,5
1611,893,2023-03-09 02:00:00,4897.0,Loan Payment,8.496582237512113,9.0,Needs improvement,9
1612,351,2023-03-09 03:00:00,4145.0,Loan Payment,8.329899292995725,10.0,Needs improvement,10
1613,334,2023-03-09 04:00:00,3413.0,Purchase,8.135639903354386,9.0,Good service,9
1614,822,2023-03-09 05:00:00,3000.0,Bill Payment,8.006700845440367,9.0,Unsatisfactory,4
1615,559,2023-03-09 06:00:00,0.0,Investment,0.0,10.0,Good service,10
1616,270,2023-03-09 07:00:00,4287.0,Bill Payment,8.363575702750637,9.0,Needs improvement,2
1617,944,2023-03-09 08:00:00,4370.0,Bill Payment,8.382747094863314,9.0,Unsatisfactory,1
1618,823,2023-03-09 09:00:00,2828.0,Loan Payment,7.947678571301568,8.0,Unsatisfactory,4
1619,413,2023-03-09 10:00:00,872.0,Bill Payment,6.771935555839602,10.0,Needs improvement,6
1620,943,2023-03-09 11:00:00,4537.0,Purchase,8.420241665339788,8.0,Very satisfied,1
1621,575,2023-03-09 12:00:00,4065.0,Investment,8.310414994188292,10.0,Unsatisfactory,1
1622,19,2023-03-09 13:00:00,1229.0,Bill Payment,7.114769448366463,9.0,Unsatisfactory,10
1623,347,2023-03-09 14:00:00,3805.0,Investment,8.244334047856094,8.0,Unsatisfactory,9
1624,905,2023-03-09 15:00:00,4614.0,Bill Payment,8.437067146936952,7.0,Good service,7
1625,613,2023-03-09 16:00:00,4552.0,Investment,8.423541635334782,5.0,Very satisfied,6
1626,37,2023-03-09 17:00:00,537.0,Investment,6.2878585601617845,10.0,Good service,3
1627,619,2023-03-09 18:00:00,2932.0,Investment,7.983781068977451,8.0,Good service,2
1628,92,2023-03-09 19:00:00,3214.0,Bill Payment,8.07558263667172,7.0,Needs improvement,6
1629,820,2023-03-09 20:00:00,1172.0,Purchase,7.067319848653476,9.0,Unsatisfactory,8
1630,185,2023-03-09 21:00:00,4774.0,Investment,8.471149252914831,10.0,Good service,4
1631,728,2023-03-09 22:00:00,3574.0,Loan Payment,8.181720455128108,10.0,Good service,10
1632,28,2023-03-09 23:00:00,856.0,Loan Payment,6.75343791859778,6.0,Good service,2
1633,548,2023-03-10 00:00:00,2127.0,Loan Payment,7.662937850461535,9.0,Needs improvement,6
1634,372,2023-03-10 01:00:00,3096.0,Purchase,8.038189179973203,8.0,Excellent,9
1635,832,2023-03-10 02:00:00,1780.0,Investment,7.484930283289661,8.0,Excellent,1
1636,530,2023-03-10 03:00:00,3293.0,Purchase,8.099857910737585,15.5,Good service,10
1637,345,2023-03-10 04:00:00,1835.0,Investment,7.515344571180436,7.0,Needs improvement,9
1638,419,2023-03-10 05:00:00,3333.0,Purchase,8.111928063310739,10.0,Good service,7
1639,196,2023-03-10 06:00:00,455.0,Investment,6.1224928095143865,10.0,Needs improvement,10
1640,78,2023-03-10 07:00:00,1035.0,Loan Payment,6.943122422819428,8.0,Good service,2
1641,167,2023-03-10 08:00:00,1781.0,Investment,7.485491608030754,8.0,Needs improvement,1
1642,90,2023-03-10 09:00:00,1369.0,Purchase,7.222566018822171,6.0,Unsatisfactory,1
1643,264,2023-03-10 10:00:00,28.0,Investment,3.367295829986474,9.0,Needs improvement,4
1644,472,2023-03-10 11:00:00,570.0,Bill Payment,6.3473892096560105,10.0,Good service,6
1645,208,2023-03-10 12:00:00,481.0,Investment,6.1779441140506,5.0,Needs improvement,9
1646,724,2023-03-10 13:00:00,37.0,Loan Payment,3.6375861597263857,8.0,Very satisfied,7
1647,271,2023-03-10 14:00:00,569.0,Investment,6.345636360828596,8.0,Unsatisfactory,9
1648,263,2023-03-10 15:00:00,2665.0,Bill Payment,7.888334500738654,9.0,Very satisfied,6
1649,506,2023-03-10 16:00:00,3246.0,Bill Payment,8.085486772102845,7.0,Unsatisfactory,5
1650,785,2023-03-10 17:00:00,4563.0,Bill Payment,8.425954710981966,9.0,Excellent,5
1651,512,2023-03-10 18:00:00,954.0,Purchase,6.86171134048073,10.0,Very satisfied,4
