Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_Category
1356,507,2023-02-26 11:00:00,995.0,Investment,2023,2,26,6,Medium
1357,346,2023-02-26 12:00:00,4792.0,Purchase,2023,2,26,6,Large
1358,81,2023-02-26 13:00:00,3862.0,Bill Payment,2023,2,26,6,Large
1359,374,2023-02-26 14:00:00,1749.0,Bill Payment,2023,2,26,6,Large
1360,156,2023-02-26 15:00:00,1870.0,Purchase,2023,2,26,6,Large
1361,787,2023-02-26 16:00:00,3147.0,Investment,2023,2,26,6,Large
1362,795,2023-02-26 17:00:00,3908.0,Loan Payment,2023,2,26,6,Large
1363,432,2023-02-26 18:00:00,845.0,Bill Payment,2023,2,26,6,Medium
1364,500,2023-02-26 19:00:00,4164.0,Purchase,2023,2,26,6,Large
1365,761,2023-02-26 20:00:00,2788.0,Purchase,2023,2,26,6,Large
1366,147,2023-02-26 21:00:00,1406.0,Investment,2023,2,26,6,Medium
1367,481,2023-02-26 22:00:00,1686.0,Bill Payment,2023,2,26,6,Large
1368,435,2023-02-26 23:00:00,4341.0,Purchase,2023,2,26,6,Large
1369,519,2023-02-27 00:00:00,4323.0,Bill Payment,2023,2,27,0,Large
1370,669,2023-02-27 01:00:00,1847.0,Loan Payment,2023,2,27,0,Large
1371,683,2023-02-27 02:00:00,3731.0,Purchase,2023,2,27,0,Large
1372,69,2023-02-27 03:00:00,3682.0,Purchase,2023,2,27,0,Large
1373,606,2023-02-27 04:00:00,3032.0,Loan Payment,2023,2,27,0,Large
1374,881,2023-02-27 05:00:00,4694.0,Purchase,2023,2,27,0,Large
1375,875,2023-02-27 06:00:00,1681.0,Investment,2023,2,27,0,Large
1376,888,2023-02-27 07:00:00,926.0,Loan Payment,2023,2,27,0,Medium
1377,186,2023-02-27 08:00:00,927.0,Investment,2023,2,27,0,Medium
1378,904,2023-02-27 09:00:00,1143.0,Loan Payment,2023,2,27,0,Medium
1379,682,2023-02-27 10:00:00,1846.0,Loan Payment,2023,2,27,0,Large
1380,204,2023-02-27 11:00:00,2148.0,Investment,2023,2,27,0,Large
1381,554,2023-02-27 12:00:00,4017.0,Loan Payment,2023,2,27,0,Large
1382,13,2023-02-27 13:00:00,1915.0,Bill Payment,2023,2,27,0,Large
1383,666,2023-02-27 14:00:00,3999.0,Investment,2023,2,27,0,Large
1384,274,2023-02-27 15:00:00,3495.0,Loan Payment,2023,2,27,0,Large
1385,298,2023-02-27 16:00:00,4807.0,Investment,2023,2,27,0,Large
1386,51,2023-02-27 17:00:00,2130.0,Loan Payment,2023,2,27,0,Large
1387,500,2023-02-27 18:00:00,2742.0,Loan Payment,2023,2,27,0,Large
1388,369,2023-02-27 19:00:00,2779.0,Bill Payment,2023,2,27,0,Large
1389,724,2023-02-27 20:00:00,1331.0,Bill Payment,2023,2,27,0,Medium
1390,656,2023-02-27 21:00:00,3726.0,Bill Payment,2023,2,27,0,Large
1391,357,2023-02-27 22:00:00,3364.0,Loan Payment,2023,2,27,0,Large
1392,3,2023-02-27 23:00:00,1538.0,Bill Payment,2023,2,27,0,Large
1393,254,2023-02-28 00:00:00,4753.0,Investment,2023,2,28,1,Large
1394,475,2023-02-28 01:00:00,769.0,Loan Payment,2023,2,28,1,Medium
1395,847,2023-02-28 02:00:00,3422.0,Investment,2023,2,28,1,Large
1396,506,2023-02-28 03:00:00,1367.0,Bill Payment,2023,2,28,1,Medium
1397,256,2023-02-28 04:00:00,2200.0,Loan Payment,2023,2,28,1,Large
1398,610,2023-02-28 05:00:00,3491.0,Investment,2023,2,28,1,Large
1399,685,2023-02-28 06:00:00,958.0,Purchase,2023,2,28,1,Medium
1400,150,2023-02-28 07:00:00,2089.0,Investment,2023,2,28,1,Large
1401,488,2023-02-28 08:00:00,1776.0,Loan Payment,2023,2,28,1,Large
1402,279,2023-02-28 09:00:00,37.0,Purchase,2023,2,28,1,Small
1403,59,2023-02-28 10:00:00,2481.5,Bill Payment,2023,2,28,1,Large
1404,446,2023-02-28 11:00:00,2548.0,Bill Payment,2023,2,28,1,Large
1405,113,2023-02-28 12:00:00,169.0,Investment,2023,2,28,1,Small
1406,836,2023-02-28 13:00:00,2902.0,Bill Payment,2023,2,28,1,Large
1407,755,2023-02-28 14:00:00,4123.0,Investment,2023,2,28,1,Large
1408,822,2023-02-28 15:00:00,3732.0,Investment,2023,2,28,1,Large
1409,569,2023-02-28 16:00:00,3741.0,Investment,2023,2,28,1,Large
1410,489,2023-02-28 17:00:00,2481.0,Investment,2023,2,28,1,Large
1411,407,2023-02-28 18:00:00,4860.0,Loan Payment,2023,2,28,1,Large
1412,367,2023-02-28 19:00:00,1580.0,Loan Payment,2023,2,28,1,Large
1413,60,2023-02-28 20:00:00,846.0,Purchase,2023,2,28,1,Medium
1414,329,2023-02-28 21:00:00,4999.0,Purchase,2023,2,28,1,Large
1415,728,2023-02-28 22:00:00,3948.0,Bill Payment,2023,2,28,1,Large
1416,469,2023-02-28 23:00:00,2296.0,Loan Payment,2023,2,28,1,Large
1417,745,2023-03-01 00:00:00,3415.0,Purchase,2023,3,1,2,Large
1418,567,2023-03-01 01:00:00,2680.0,Loan Payment,2023,3,1,2,Large
1419,885,2023-03-01 02:00:00,4122.0,Loan Payment,2023,3,1,2,Large
1420,720,2023-03-01 03:00:00,4757.0,Bill Payment,2023,3,1,2,Large
1421,63,2023-03-01 04:00:00,4365.0,Bill Payment,2023,3,1,2,Large
1422,184,2023-03-01 05:00:00,1637.0,Investment,2023,3,1,2,Large
1423,311,2023-03-01 06:00:00,1876.0,Loan Payment,2023,3,1,2,Large
1424,793,2023-03-01 07:00:00,214.0,Investment,2023,3,1,2,Small
1425,538,2023-03-01 08:00:00,3589.0,Investment,2023,3,1,2,Large
1426,177,2023-03-01 09:00:00,3184.0,Investment,2023,3,1,2,Large
1427,575,2023-03-01 10:00:00,801.0,Loan Payment,2023,3,1,2,Medium
1428,429,2023-03-01 11:00:00,4102.0,Loan Payment,2023,3,1,2,Large
1429,73,2023-03-01 12:00:00,3757.0,Investment,2023,3,1,2,Large
1430,847,2023-03-01 13:00:00,1115.0,Loan Payment,2023,3,1,2,Medium
1431,167,2023-03-01 14:00:00,1100.0,Investment,2023,3,1,2,Medium
1432,225,2023-03-01 15:00:00,1617.0,Purchase,2023,3,1,2,Large
1433,577,2023-03-01 16:00:00,1849.0,Loan Payment,2023,3,1,2,Large
1434,581,2023-03-01 17:00:00,3407.0,Bill Payment,2023,3,1,2,Large
1435,952,2023-03-01 18:00:00,76.0,Bill Payment,2023,3,1,2,Small
1436,9,2023-03-01 19:00:00,4789.0,Investment,2023,3,1,2,Large
1437,236,2023-03-01 20:00:00,1288.0,Purchase,2023,3,1,2,Medium
1438,710,2023-03-01 21:00:00,4168.0,Loan Payment,2023,3,1,2,Large
1439,924,2023-03-01 22:00:00,823.0,Investment,2023,3,1,2,Medium
1440,685,2023-03-01 23:00:00,412.0,Purchase,2023,3,1,2,Small
1441,794,2023-03-02 00:00:00,2012.0,Purchase,2023,3,2,3,Large
1442,28,2023-03-02 01:00:00,4176.0,Loan Payment,2023,3,2,3,Large
1443,808,2023-03-02 02:00:00,2935.0,Bill Payment,2023,3,2,3,Large
1444,911,2023-03-02 03:00:00,3003.0,Bill Payment,2023,3,2,3,Large
1445,646,2023-03-02 04:00:00,1096.0,Purchase,2023,3,2,3,Medium
1446,27,2023-03-02 05:00:00,4350.0,Bill Payment,2023,3,2,3,Large
1447,550,2023-03-02 06:00:00,2576.0,Purchase,2023,3,2,3,Large
1448,196,2023-03-02 07:00:00,4498.0,Purchase,2023,3,2,3,Large
1449,203,2023-03-02 08:00:00,781.0,Purchase,2023,3,2,3,Medium
1450,85,2023-03-02 09:00:00,3682.0,Bill Payment,2023,3,2,3,Large
1451,832,2023-03-02 10:00:00,3258.0,Investment,2023,3,2,3,Large
1452,30,2023-03-02 11:00:00,1679.0,Bill Payment,2023,3,2,3,Large
1453,466,2023-03-02 12:00:00,1566.0,Investment,2023,3,2,3,Large
1454,99,2023-03-02 13:00:00,2968.0,Bill Payment,2023,3,2,3,Large
1455,899,2023-03-02 14:00:00,1161.0,Loan Payment,2023,3,2,3,Medium
1456,190,2023-03-02 15:00:00,1227.0,Loan Payment,2023,3,2,3,Medium
1457,12,2023-03-02 16:00:00,2241.0,Bill Payment,2023,3,2,3,Large
1458,603,2023-03-02 17:00:00,4352.0,Loan Payment,2023,3,2,3,Large
1459,30,2023-03-02 18:00:00,3954.0,Loan Payment,2023,3,2,3,Large
1460,725,2023-03-02 19:00:00,2052.0,Loan Payment,2023,3,2,3,Large
1461,38,2023-03-02 20:00:00,715.0,Loan Payment,2023,3,2,3,Medium
1462,853,2023-03-02 21:00:00,2481.5,Investment,2023,3,2,3,Large
1463,572,2023-03-02 22:00:00,2123.0,Purchase,2023,3,2,3,Large
1464,294,2023-03-02 23:00:00,2987.0,Investment,2023,3,2,3,Large
1465,360,2023-03-03 00:00:00,4359.0,Purchase,2023,3,3,4,Large
1466,655,2023-03-03 01:00:00,4388.0,Purchase,2023,3,3,4,Large
1467,914,2023-03-03 02:00:00,432.0,Bill Payment,2023,3,3,4,Small
1468,180,2023-03-03 03:00:00,2031.0,Bill Payment,2023,3,3,4,Large
1469,797,2023-03-03 04:00:00,3803.0,Bill Payment,2023,3,3,4,Large
1470,112,2023-03-03 05:00:00,4141.0,Bill Payment,2023,3,3,4,Large
1471,742,2023-03-03 06:00:00,540.0,Bill Payment,2023,3,3,4,Medium
1472,444,2023-03-03 07:00:00,100.0,Investment,2023,3,3,4,Small
1473,21,2023-03-03 08:00:00,3382.0,Investment,2023,3,3,4,Large
1474,145,2023-03-03 09:00:00,1952.0,Loan Payment,2023,3,3,4,Large
1475,499,2023-03-03 10:00:00,3815.0,Investment,2023,3,3,4,Large
1476,146,2023-03-03 11:00:00,1250.0,Investment,2023,3,3,4,Medium
1477,441,2023-03-03 12:00:00,1768.0,Bill Payment,2023,3,3,4,Large
1478,887,2023-03-03 13:00:00,107.0,Loan Payment,2023,3,3,4,Small
1479,421,2023-03-03 14:00:00,1489.0,Investment,2023,3,3,4,Medium
1480,316,2023-03-03 15:00:00,4636.0,Investment,2023,3,3,4,Large
1481,166,2023-03-03 16:00:00,1842.0,Loan Payment,2023,3,3,4,Large
1482,652,2023-03-03 17:00:00,2595.0,Purchase,2023,3,3,4,Large
1483,203,2023-03-03 18:00:00,3657.0,Bill Payment,2023,3,3,4,Large
1484,496,2023-03-03 19:00:00,89.0,Investment,2023,3,3,4,Small
1485,756,2023-03-03 20:00:00,4719.0,Investment,2023,3,3,4,Large
1486,625,2023-03-03 21:00:00,2233.0,Loan Payment,2023,3,3,4,Large
1487,468,2023-03-03 22:00:00,2579.0,Investment,2023,3,3,4,Large
1488,713,2023-03-03 23:00:00,1782.0,Bill Payment,2023,3,3,4,Large
1489,385,2023-03-04 00:00:00,4528.0,Investment,2023,3,4,5,Large
1490,314,2023-03-04 01:00:00,1133.0,Purchase,2023,3,4,5,Medium
1491,771,2023-03-04 02:00:00,3821.0,Bill Payment,2023,3,4,5,Large
1492,255,2023-03-04 03:00:00,3484.0,Purchase,2023,3,4,5,Large
1493,959,2023-03-04 04:00:00,2633.0,Loan Payment,2023,3,4,5,Large
1494,917,2023-03-04 05:00:00,1413.0,Bill Payment,2023,3,4,5,Medium
1495,23,2023-03-04 06:00:00,2588.0,Investment,2023,3,4,5,Large
1496,905,2023-03-04 07:00:00,341.0,Bill Payment,2023,3,4,5,Small
1497,758,2023-03-04 08:00:00,4758.0,Bill Payment,2023,3,4,5,Large
1498,339,2023-03-04 09:00:00,3618.0,Bill Payment,2023,3,4,5,Large
1499,493,2023-03-04 10:00:00,749.0,Purchase,2023,3,4,5,Medium
1500,823,2023-03-04 11:00:00,4616.0,Loan Payment,2023,3,4,5,Large
1501,511,2023-03-04 12:00:00,51.0,Bill Payment,2023,3,4,5,Small
1502,366,2023-03-04 13:00:00,4990.0,Investment,2023,3,4,5,Large
1503,372,2023-03-04 14:00:00,3888.0,Bill Payment,2023,3,4,5,Large
1504,915,2023-03-04 15:00:00,1959.0,Bill Payment,2023,3,4,5,Large
1505,830,2023-03-04 16:00:00,3470.0,Loan Payment,2023,3,4,5,Large
1506,599,2023-03-04 17:00:00,2138.0,Investment,2023,3,4,5,Large
1507,219,2023-03-04 18:00:00,4507.0,Investment,2023,3,4,5,Large
1508,475,2023-03-04 19:00:00,2164.0,Purchase,2023,3,4,5,Large
1509,423,2023-03-04 20:00:00,1247.0,Investment,2023,3,4,5,Medium
1510,356,2023-03-04 21:00:00,1776.0,Investment,2023,3,4,5,Large
1511,460,2023-03-04 22:00:00,1851.0,Investment,2023,3,4,5,Large
1512,503,2023-03-04 23:00:00,515.0,Bill Payment,2023,3,4,5,Medium
1513,27,2023-03-05 00:00:00,1851.0,Purchase,2023,3,5,6,Large
1514,942,2023-03-05 01:00:00,4825.0,Investment,2023,3,5,6,Large
1515,802,2023-03-05 02:00:00,1404.0,Investment,2023,3,5,6,Medium
1516,801,2023-03-05 03:00:00,266.0,Investment,2023,3,5,6,Small
1517,860,2023-03-05 04:00:00,1730.0,Bill Payment,2023,3,5,6,Large
1518,223,2023-03-05 05:00:00,1081.0,Bill Payment,2023,3,5,6,Medium
1519,864,2023-03-05 06:00:00,1632.0,Purchase,2023,3,5,6,Large
1520,690,2023-03-05 07:00:00,2076.0,Loan Payment,2023,3,5,6,Large
1521,148,2023-03-05 08:00:00,1079.0,Purchase,2023,3,5,6,Medium
1522,424,2023-03-05 09:00:00,460.0,Bill Payment,2023,3,5,6,Small
1523,739,2023-03-05 10:00:00,907.0,Investment,2023,3,5,6,Medium
1524,351,2023-03-05 11:00:00,4846.0,Investment,2023,3,5,6,Large
1525,186,2023-03-05 12:00:00,3738.0,Purchase,2023,3,5,6,Large
1526,415,2023-03-05 13:00:00,91.0,Investment,2023,3,5,6,Small
1527,806,2023-03-05 14:00:00,746.0,Bill Payment,2023,3,5,6,Medium
1528,982,2023-03-05 15:00:00,4184.0,Purchase,2023,3,5,6,Large
1529,429,2023-03-05 16:00:00,3954.0,Loan Payment,2023,3,5,6,Large
1530,41,2023-03-05 17:00:00,2217.0,Bill Payment,2023,3,5,6,Large
1531,905,2023-03-05 18:00:00,3958.0,Bill Payment,2023,3,5,6,Large
1532,393,2023-03-05 19:00:00,2012.0,Investment,2023,3,5,6,Large
1533,703,2023-03-05 20:00:00,2481.5,Bill Payment,2023,3,5,6,Large
1534,79,2023-03-05 21:00:00,1189.0,Bill Payment,2023,3,5,6,Medium
1535,717,2023-03-05 22:00:00,2945.0,Loan Payment,2023,3,5,6,Large
1536,896,2023-03-05 23:00:00,2525.0,Investment,2023,3,5,6,Large
1537,790,2023-03-06 00:00:00,4958.0,Bill Payment,2023,3,6,0,Large
1538,784,2023-03-06 01:00:00,471.0,Investment,2023,3,6,0,Small
1539,544,2023-03-06 02:00:00,2911.0,Bill Payment,2023,3,6,0,Large
1540,450,2023-03-06 03:00:00,2481.5,Loan Payment,2023,3,6,0,Large
1541,474,2023-03-06 04:00:00,1664.0,Investment,2023,3,6,0,Large
1542,142,2023-03-06 05:00:00,4571.0,Investment,2023,3,6,0,Large
1543,251,2023-03-06 06:00:00,1808.0,Loan Payment,2023,3,6,0,Large
1544,294,2023-03-06 07:00:00,669.0,Purchase,2023,3,6,0,Medium
1545,610,2023-03-06 08:00:00,3247.0,Bill Payment,2023,3,6,0,Large
1546,136,2023-03-06 09:00:00,2132.0,Bill Payment,2023,3,6,0,Large
1547,484,2023-03-06 10:00:00,3829.0,Purchase,2023,3,6,0,Large
1548,789,2023-03-06 11:00:00,3353.0,Investment,2023,3,6,0,Large
1549,312,2023-03-06 12:00:00,2560.0,Investment,2023,3,6,0,Large
1550,814,2023-03-06 13:00:00,4900.0,Loan Payment,2023,3,6,0,Large
1551,555,2023-03-06 14:00:00,1596.0,Loan Payment,2023,3,6,0,Large
1552,632,2023-03-06 15:00:00,4692.0,Loan Payment,2023,3,6,0,Large
1553,732,2023-03-06 16:00:00,2757.0,Purchase,2023,3,6,0,Large
1554,46,2023-03-06 17:00:00,644.0,Purchase,2023,3,6,0,Medium
1555,236,2023-03-06 18:00:00,2892.0,Investment,2023,3,6,0,Large
1556,48,2023-03-06 19:00:00,2821.0,Loan Payment,2023,3,6,0,Large
1557,198,2023-03-06 20:00:00,4463.0,Investment,2023,3,6,0,Large
1558,84,2023-03-06 21:00:00,4025.0,Purchase,2023,3,6,0,Large
1559,543,2023-03-06 22:00:00,2749.0,Bill Payment,2023,3,6,0,Large
1560,161,2023-03-06 23:00:00,1894.0,Investment,2023,3,6,0,Large
1561,428,2023-03-07 00:00:00,1528.0,Purchase,2023,3,7,1,Large
1562,71,2023-03-07 01:00:00,631.0,Loan Payment,2023,3,7,1,Medium
1563,520,2023-03-07 02:00:00,4587.0,Bill Payment,2023,3,7,1,Large
1564,969,2023-03-07 03:00:00,1547.0,Bill Payment,2023,3,7,1,Large
1565,898,2023-03-07 04:00:00,2347.0,Bill Payment,2023,3,7,1,Large
1566,913,2023-03-07 05:00:00,2004.0,Loan Payment,2023,3,7,1,Large
1567,52,2023-03-07 06:00:00,2080.0,Bill Payment,2023,3,7,1,Large
1568,45,2023-03-07 07:00:00,4911.0,Purchase,2023,3,7,1,Large
1569,293,2023-03-07 08:00:00,4940.0,Investment,2023,3,7,1,Large
1570,938,2023-03-07 09:00:00,2375.0,Bill Payment,2023,3,7,1,Large
1571,812,2023-03-07 10:00:00,2855.0,Bill Payment,2023,3,7,1,Large
1572,465,2023-03-07 11:00:00,3048.0,Purchase,2023,3,7,1,Large
1573,885,2023-03-07 12:00:00,864.0,Loan Payment,2023,3,7,1,Medium
1574,550,2023-03-07 13:00:00,2738.0,Bill Payment,2023,3,7,1,Large
1575,867,2023-03-07 14:00:00,925.0,Purchase,2023,3,7,1,Medium
1576,380,2023-03-07 15:00:00,4948.0,Purchase,2023,3,7,1,Large
1577,743,2023-03-07 16:00:00,141.0,Loan Payment,2023,3,7,1,Small
1578,478,2023-03-07 17:00:00,1126.0,Loan Payment,2023,3,7,1,Medium
1579,262,2023-03-07 18:00:00,3603.0,Investment,2023,3,7,1,Large
1580,580,2023-03-07 19:00:00,870.0,Bill Payment,2023,3,7,1,Medium
1581,179,2023-03-07 20:00:00,303.0,Investment,2023,3,7,1,Small
1582,357,2023-03-07 21:00:00,2698.0,Purchase,2023,3,7,1,Large
1583,419,2023-03-07 22:00:00,1009.0,Bill Payment,2023,3,7,1,Medium
1584,698,2023-03-07 23:00:00,2306.0,Purchase,2023,3,7,1,Large
1585,953,2023-03-08 00:00:00,3695.0,Purchase,2023,3,8,2,Large
1586,201,2023-03-08 01:00:00,296.0,Purchase,2023,3,8,2,Small
1587,902,2023-03-08 02:00:00,459.0,Loan Payment,2023,3,8,2,Small
1588,13,2023-03-08 03:00:00,2348.0,Loan Payment,2023,3,8,2,Large
1589,443,2023-03-08 04:00:00,3250.0,Bill Payment,2023,3,8,2,Large
1590,726,2023-03-08 05:00:00,2713.0,Purchase,2023,3,8,2,Large
1591,732,2023-03-08 06:00:00,3126.0,Purchase,2023,3,8,2,Large
1592,286,2023-03-08 07:00:00,4581.0,Bill Payment,2023,3,8,2,Large
1593,756,2023-03-08 08:00:00,262.0,Investment,2023,3,8,2,Small
1594,868,2023-03-08 09:00:00,1429.0,Purchase,2023,3,8,2,Medium
1595,258,2023-03-08 10:00:00,2346.0,Loan Payment,2023,3,8,2,Large
1596,570,2023-03-08 11:00:00,1245.0,Investment,2023,3,8,2,Medium
1597,548,2023-03-08 12:00:00,1009.0,Investment,2023,3,8,2,Medium
1598,840,2023-03-08 13:00:00,3770.0,Investment,2023,3,8,2,Large
1599,941,2023-03-08 14:00:00,4126.0,Investment,2023,3,8,2,Large
1600,490,2023-03-08 15:00:00,4421.0,Investment,2023,3,8,2,Large
1601,498,2023-03-08 16:00:00,2621.0,Investment,2023,3,8,2,Large
1602,905,2023-03-08 17:00:00,1456.0,Bill Payment,2023,3,8,2,Medium
1603,894,2023-03-08 18:00:00,2180.0,Bill Payment,2023,3,8,2,Large
1604,705,2023-03-08 19:00:00,2931.0,Investment,2023,3,8,2,Large
1605,333,2023-03-08 20:00:00,3693.0,Loan Payment,2023,3,8,2,Large
1606,562,2023-03-08 21:00:00,2271.0,Bill Payment,2023,3,8,2,Large
1607,975,2023-03-08 22:00:00,1955.0,Bill Payment,2023,3,8,2,Large
1608,32,2023-03-08 23:00:00,4944.0,Investment,2023,3,8,2,Large
1609,610,2023-03-09 00:00:00,1863.0,Loan Payment,2023,3,9,3,Large
1610,43,2023-03-09 01:00:00,609.0,Investment,2023,3,9,3,Medium
1611,893,2023-03-09 02:00:00,4897.0,Loan Payment,2023,3,9,3,Large
1612,351,2023-03-09 03:00:00,4145.0,Loan Payment,2023,3,9,3,Large
1613,334,2023-03-09 04:00:00,3413.0,Purchase,2023,3,9,3,Large
1614,822,2023-03-09 05:00:00,3000.0,Bill Payment,2023,3,9,3,Large
1615,559,2023-03-09 06:00:00,2481.5,Investment,2023,3,9,3,Large
1616,270,2023-03-09 07:00:00,4287.0,Bill Payment,2023,3,9,3,Large
1617,944,2023-03-09 08:00:00,4370.0,Bill Payment,2023,3,9,3,Large
1618,823,2023-03-09 09:00:00,2828.0,Loan Payment,2023,3,9,3,Large
1619,413,2023-03-09 10:00:00,872.0,Bill Payment,2023,3,9,3,Medium
1620,943,2023-03-09 11:00:00,4537.0,Purchase,2023,3,9,3,Large
1621,575,2023-03-09 12:00:00,4065.0,Investment,2023,3,9,3,Large
1622,19,2023-03-09 13:00:00,1229.0,Bill Payment,2023,3,9,3,Medium
1623,347,2023-03-09 14:00:00,3805.0,Investment,2023,3,9,3,Large
1624,905,2023-03-09 15:00:00,4614.0,Bill Payment,2023,3,9,3,Large
1625,613,2023-03-09 16:00:00,4552.0,Investment,2023,3,9,3,Large
1626,37,2023-03-09 17:00:00,537.0,Investment,2023,3,9,3,Medium
1627,619,2023-03-09 18:00:00,2932.0,Investment,2023,3,9,3,Large
1628,92,2023-03-09 19:00:00,3214.0,Bill Payment,2023,3,9,3,Large
1629,820,2023-03-09 20:00:00,1172.0,Purchase,2023,3,9,3,Medium
1630,185,2023-03-09 21:00:00,4774.0,Investment,2023,3,9,3,Large
1631,728,2023-03-09 22:00:00,3574.0,Loan Payment,2023,3,9,3,Large
1632,28,2023-03-09 23:00:00,856.0,Loan Payment,2023,3,9,3,Medium
1633,548,2023-03-10 00:00:00,2127.0,Loan Payment,2023,3,10,4,Large
1634,372,2023-03-10 01:00:00,3096.0,Purchase,2023,3,10,4,Large
1635,832,2023-03-10 02:00:00,1780.0,Investment,2023,3,10,4,Large
1636,530,2023-03-10 03:00:00,3293.0,Purchase,2023,3,10,4,Large
1637,345,2023-03-10 04:00:00,1835.0,Investment,2023,3,10,4,Large
1638,419,2023-03-10 05:00:00,3333.0,Purchase,2023,3,10,4,Large
1639,196,2023-03-10 06:00:00,455.0,Investment,2023,3,10,4,Small
1640,78,2023-03-10 07:00:00,1035.0,Loan Payment,2023,3,10,4,Medium
1641,167,2023-03-10 08:00:00,1781.0,Investment,2023,3,10,4,Large
1642,90,2023-03-10 09:00:00,1369.0,Purchase,2023,3,10,4,Medium
1643,264,2023-03-10 10:00:00,28.0,Investment,2023,3,10,4,Small
1644,472,2023-03-10 11:00:00,570.0,Bill Payment,2023,3,10,4,Medium
1645,208,2023-03-10 12:00:00,481.0,Investment,2023,3,10,4,Small
1646,724,2023-03-10 13:00:00,37.0,Loan Payment,2023,3,10,4,Small
1647,271,2023-03-10 14:00:00,569.0,Investment,2023,3,10,4,Medium
1648,263,2023-03-10 15:00:00,2665.0,Bill Payment,2023,3,10,4,Large
1649,506,2023-03-10 16:00:00,3246.0,Bill Payment,2023,3,10,4,Large
1650,785,2023-03-10 17:00:00,4563.0,Bill Payment,2023,3,10,4,Large
1651,512,2023-03-10 18:00:00,954.0,Purchase,2023,3,10,4,Medium
1652,854,2023-03-10 19:00:00,3958.0,Bill Payment,2023,3,10,4,Large
1653,726,2023-03-10 20:00:00,3666.0,Purchase,2023,3,10,4,Large
1654,886,2023-03-10 21:00:00,4973.0,Bill Payment,2023,3,10,4,Large
1655,576,2023-03-10 22:00:00,3073.0,Purchase,2023,3,10,4,Large
1656,524,2023-03-10 23:00:00,1989.0,Bill Payment,2023,3,10,4,Large
1657,722,2023-03-11 00:00:00,2726.0,Bill Payment,2023,3,11,5,Large
1658,312,2023-03-11 01:00:00,4931.0,Investment,2023,3,11,5,Large
1659,174,2023-03-11 02:00:00,825.0,Bill Payment,2023,3,11,5,Medium
1660,431,2023-03-11 03:00:00,2336.0,Investment,2023,3,11,5,Large
1661,768,2023-03-11 04:00:00,2340.0,Bill Payment,2023,3,11,5,Large
1662,463,2023-03-11 05:00:00,1012.0,Bill Payment,2023,3,11,5,Medium
1663,101,2023-03-11 06:00:00,1552.0,Investment,2023,3,11,5,Large
1664,16,2023-03-11 07:00:00,4214.0,Investment,2023,3,11,5,Large
1665,709,2023-03-11 08:00:00,1239.0,Purchase,2023,3,11,5,Medium
1666,258,2023-03-11 09:00:00,3315.0,Loan Payment,2023,3,11,5,Large
1667,896,2023-03-11 10:00:00,2539.0,Investment,2023,3,11,5,Large
1668,244,2023-03-11 11:00:00,1440.0,Purchase,2023,3,11,5,Medium
1669,348,2023-03-11 12:00:00,3922.0,Bill Payment,2023,3,11,5,Large
1670,249,2023-03-11 13:00:00,1542.0,Investment,2023,3,11,5,Large
1671,105,2023-03-11 14:00:00,1902.0,Investment,2023,3,11,5,Large
1672,694,2023-03-11 15:00:00,3134.0,Bill Payment,2023,3,11,5,Large
1673,667,2023-03-11 16:00:00,1431.0,Bill Payment,2023,3,11,5,Medium
1674,287,2023-03-11 17:00:00,400.0,Bill Payment,2023,3,11,5,Small
1675,169,2023-03-11 18:00:00,2828.0,Bill Payment,2023,3,11,5,Large
1676,420,2023-03-11 19:00:00,1879.0,Loan Payment,2023,3,11,5,Large
1677,47,2023-03-11 20:00:00,2970.0,Investment,2023,3,11,5,Large
1678,43,2023-03-11 21:00:00,1205.0,Bill Payment,2023,3,11,5,Medium
1679,321,2023-03-11 22:00:00,2615.0,Bill Payment,2023,3,11,5,Large
1680,818,2023-03-11 23:00:00,867.0,Loan Payment,2023,3,11,5,Medium
1681,221,2023-03-12 00:00:00,3237.0,Investment,2023,3,12,6,Large
1682,513,2023-03-12 01:00:00,1526.0,Purchase,2023,3,12,6,Large
1683,712,2023-03-12 02:00:00,1163.0,Investment,2023,3,12,6,Medium
1684,441,2023-03-12 03:00:00,852.0,Purchase,2023,3,12,6,Medium
1685,144,2023-03-12 04:00:00,1692.0,Loan Payment,2023,3,12,6,Large
1686,890,2023-03-12 05:00:00,304.0,Bill Payment,2023,3,12,6,Small
1687,28,2023-03-12 06:00:00,654.0,Loan Payment,2023,3,12,6,Medium
1688,854,2023-03-12 07:00:00,3643.0,Investment,2023,3,12,6,Large
1689,850,2023-03-12 08:00:00,2145.0,Bill Payment,2023,3,12,6,Large
1690,790,2023-03-12 09:00:00,120.0,Investment,2023,3,12,6,Small
1691,553,2023-03-12 10:00:00,593.0,Purchase,2023,3,12,6,Medium
1692,844,2023-03-12 11:00:00,3235.0,Investment,2023,3,12,6,Large
1693,659,2023-03-12 12:00:00,1496.0,Loan Payment,2023,3,12,6,Medium
1694,857,2023-03-12 13:00:00,4874.0,Loan Payment,2023,3,12,6,Large
1695,690,2023-03-12 14:00:00,1658.0,Loan Payment,2023,3,12,6,Large
